call,discharge,Fs,Foil,Fg,pressure,Fw,yield,max_conc
29,0.9,1.0654060110094539,0.9222920204157242,1.0196889929474708,0.9937304707802351,1.0947508440276938,1513.1163023517681,13.36627528663293
30,1.1,1.0893918235586895,1.0499799861710641,1.0036369566788068,1.0069191374293405,0.9188892948813155,1451.8577746064973,13.306752582112944
31,0.9728827942815806,0.9975983247297608,0.9197081271033032,1.1,1.0062896740844327,0.9693910890772567,1259.977630608979,11.493651484305463
32,0.9605059593573384,0.9326428859515763,1.1,1.1,0.9,0.9378786360759859,1758.2558920648264,16.813097294501585
33,0.9687218921961176,0.9430609255089973,1.1,1.0924417350374016,0.9,1.1,1621.4217369136074,14.13873789940704
34,0.9166299402490938,0.9190543244723158,1.041516634769566,0.989620729422345,1.0419894758418833,0.9959541831669991,1205.5965495960202,11.186649920146944
35,0.9372672896515758,0.900935473692244,0.981118614331891,1.002703368154555,1.0193748251016461,0.9879861976359879,1620.0883035062732,14.645979652157846
36,0.9666694015722255,1.0208259255342431,0.9318304354081259,1.1,0.9064871016149632,1.072417996685592,1507.3955253699633,13.316238676628613
37,0.9939608615766181,1.044898237894865,1.073500592202424,1.0098693075901364,1.0220355281246563,1.0315175273883026,1681.335462267033,14.893195307200408
38,0.9511316921894201,0.9029152466418604,1.0635725858727862,1.0466703904900336,1.024606971970393,0.9752548765724149,1837.2536215343086,17.002949533095872
39,0.9,1.0315787723386383,0.9424773782541741,1.0831247838558344,1.025392298009507,0.9,1577.4283184681774,14.468916512203553
40,0.9449592574333802,1.0758264851052564,0.917599737889185,1.0057994062841458,0.9295677758450545,0.9113714908468022,1554.351087872854,14.339196294710026
41,0.9,0.9089622365371406,0.9368462167367031,0.9763912323250498,0.9797040017220884,1.0783121479505529,1490.9578462971904,13.383173817386634
42,1.0730291900206221,0.9846330149764324,0.9073098336768463,0.9122202605097975,0.9334233031181891,0.9169139561494762,1512.1518528424338,14.203273427769341
43,0.953117069398203,1.071820624980342,1.052519747091955,1.043060631072976,0.9964023746009706,1.0580530328955935,1628.867868042468,14.594810501392416
44,0.9777080222463872,1.0037735346796082,1.1,1.1,0.9266397879200465,0.9391880095589081,1709.6003618072907,15.519702422535305
45,0.9714016462492716,1.0626244202948036,1.0939973437118484,1.1,0.9,1.1,1786.015451025734,15.508870252532171
46,0.9,1.0261011483599403,1.0926491645779732,1.099805855482559,1.0393038573268305,1.084711788529519,1749.451162853309,15.178962208043364
47,0.990527040454009,1.040760817316495,1.1,1.0917876753362545,1.0477938838674419,1.1,1329.7575387640948,11.754436869290512
48,0.9542232992957609,0.9287010917731497,1.1,1.0477182488807644,1.0739541083730049,0.9114889423868184,1589.7362850045174,15.30619561035151
49,0.9,0.9896934523873334,1.1,1.0967490241471347,1.1,0.9244635579071311,1539.5414867724678,14.05498062852741
50,0.9333219590981633,0.9033900377621931,1.0660547870703947,1.0493890255589273,1.0552327102866883,1.007824716551573,1448.7745103831146,13.276019057384326
