family,run,episode,dt_dec,n_steps,n_bad_steps,hours_bad,n_tr,n_bad_tr,bad_tr_phase1,bad_tr_phase2,n_tr_phase1,n_tr_phase2,first_bad_h,final_P
dual_phase_baseline,dual_phase_baseline/seed4_2,12,2.017543859649123,1150,38,7.6000000000000005,115,5,3,2,44,71,82.60000000000001,22.379645320688034
dual_phase_baseline,dual_phase_baseline/seed4_2,13,2.017543859649123,1150,29,5.800000000000001,115,4,2,2,44,71,84.80000000000001,24.3410413095107
dual_phase_baseline,dual_phase_baseline/seed4_2,14,2.017543859649123,1150,41,8.200000000000001,115,6,3,3,44,71,83.80000000000001,27.525847393111352
dual_phase_baseline,dual_phase_baseline/seed4_3,0,2.017543859649123,1150,17,3.4000000000000004,115,2,0,2,44,71,210.20000000000002,22.743904437970325
dual_phase_baseline,dual_phase_baseline/seed4_3,1,2.017543859649123,1150,12,2.4000000000000004,115,3,1,2,44,71,40.400000000000006,26.57544167738596
dual_phase_baseline,dual_phase_baseline/seed4_3,2,2.017543859649123,1150,2,0.4,115,1,0,1,44,71,213.60000000000002,23.466122701660485
dual_phase_baseline,dual_phase_baseline/seed4_3,3,2.017543859649123,1150,166,33.2,115,19,0,19,44,71,160.20000000000002,22.08841907347901
dual_phase_baseline,dual_phase_baseline/seed4_3,4,2.017543859649123,1150,9,1.8,115,2,1,1,44,71,60.400000000000006,28.653881252857857
dual_phase_baseline,dual_phase_baseline/seed4_3,5,2.017543859649123,1150,6,1.2000000000000002,115,2,0,2,44,71,191.8,22.921299678018606
dual_phase_baseline,dual_phase_baseline/seed4_3,6,2.017543859649123,1150,617,123.4,115,63,3,60,44,71,82.60000000000001,6.957807857437756
dual_phase_baseline,dual_phase_baseline/seed4_3,7,2.017543859649123,1150,77,15.4,115,11,2,9,44,71,85.60000000000001,23.772666553726665
dual_phase_baseline,dual_phase_baseline/seed4_3,8,2.017543859649123,1150,775,155.0,115,79,8,71,44,71,73.4,3.5113094907518194
dual_phase_baseline,dual_phase_baseline/seed4_3,9,2.017543859649123,1150,42,8.4,115,6,4,2,44,71,82.0,24.515844834090114
dual_phase_baseline,dual_phase_baseline/seed4_3,10,2.017543859649123,1150,43,8.6,115,10,0,10,44,71,200.60000000000002,25.973755978017635
dual_phase_baseline,dual_phase_baseline/seed4_3,11,2.017543859649123,1150,132,26.400000000000002,115,15,5,10,44,71,79.0,27.708288350449724
dual_phase_baseline,dual_phase_baseline/seed4_3,12,2.017543859649123,1150,83,16.6,115,10,6,4,44,71,77.80000000000001,21.67582627401225
dual_phase_baseline,dual_phase_baseline/seed4_3,13,2.017543859649123,1150,49,9.8,115,5,0,5,44,71,160.20000000000002,25.037169700558486
dual_phase_baseline,dual_phase_baseline/seed4_3,14,2.017543859649123,1150,12,2.4000000000000004,115,2,0,2,44,71,160.20000000000002,28.64648109303744
dual_phase_baseline,dual_phase_baseline/seed4_4,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline,dual_phase_baseline/seed4_4,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline,dual_phase_baseline/seed4_4,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline,dual_phase_baseline/seed4_4,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline,dual_phase_baseline/seed4_4,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline,dual_phase_baseline/seed4_4,5,5.111111111111111,1150,796,159.20000000000002,44,31,4,27,17,27,70.8,3.697345191011423
dual_phase_baseline,dual_phase_baseline/seed4_4,6,5.111111111111111,1150,113,22.6,44,7,0,7,17,27,160.20000000000002,27.770546452009366
dual_phase_baseline,dual_phase_baseline/seed4_4,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.705557193382415
dual_phase_baseline,dual_phase_baseline/seed4_4,8,5.111111111111111,1150,26,5.2,44,4,0,4,17,27,161.60000000000002,27.52183386024817
dual_phase_baseline,dual_phase_baseline/seed4_4,9,5.111111111111111,1150,23,4.6000000000000005,44,2,1,1,17,27,85.4,24.26773167043565
dual_phase_baseline,dual_phase_baseline/seed4_5,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline,dual_phase_baseline/seed4_5,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline,dual_phase_baseline/seed4_5,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline,dual_phase_baseline/seed4_5,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline,dual_phase_baseline/seed4_5,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline,dual_phase_baseline/seed4_5,5,5.111111111111111,1150,46,9.200000000000001,44,4,2,2,17,27,82.2,24.588481553035173
dual_phase_baseline,dual_phase_baseline/seed4_5,6,5.111111111111111,1150,105,21.0,44,5,0,5,17,27,207.0,28.155193699146178
dual_phase_baseline,dual_phase_baseline/seed4_5,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.023537986481003
dual_phase_baseline,dual_phase_baseline/seed4_5,8,5.111111111111111,1150,29,5.800000000000001,44,4,1,3,17,27,86.4,28.75635722718523
dual_phase_baseline,dual_phase_baseline/seed4_5,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.27785908209199
dual_phase_baseline,dual_phase_baseline/seed4_7,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline,dual_phase_baseline/seed4_7,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline,dual_phase_baseline/seed4_7,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline,dual_phase_baseline/seed4_7,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline,dual_phase_baseline/seed4_7,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline,dual_phase_baseline/seed4_7,5,5.111111111111111,1150,46,9.200000000000001,44,4,2,2,17,27,82.2,24.588481553035173
dual_phase_baseline,dual_phase_baseline/seed4_7,6,5.111111111111111,1150,105,21.0,44,5,0,5,17,27,207.0,28.155193699146178
dual_phase_baseline,dual_phase_baseline/seed4_7,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.023537986481003
dual_phase_baseline,dual_phase_baseline/seed4_7,8,5.111111111111111,1150,29,5.800000000000001,44,4,1,3,17,27,86.4,28.75635722718523
dual_phase_baseline,dual_phase_baseline/seed4_7,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.27785908209199
dual_phase_baseline,dual_phase_baseline/seed4_8,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline,dual_phase_baseline/seed4_8,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline,dual_phase_baseline/seed4_8,2,5.111111111111111,1150,10,2.0,44,2,0,2,17,27,201.60000000000002,25.48169990171591
dual_phase_baseline,dual_phase_baseline/seed4_8,3,5.111111111111111,1150,186,37.2,44,11,3,8,17,27,73.60000000000001,24.100376279541617
dual_phase_baseline,dual_phase_baseline/seed4_8,4,5.111111111111111,1150,134,26.8,44,6,3,3,17,27,73.60000000000001,28.64465215862391
dual_phase_baseline,dual_phase_baseline/seed4_8,5,5.111111111111111,1150,805,161.0,44,31,4,27,17,27,69.2,3.5320745457210534
dual_phase_baseline,dual_phase_baseline/seed4_8,6,5.111111111111111,1150,106,21.200000000000003,44,5,0,5,17,27,206.8,28.202333097861835
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,5,5.111111111111111,1150,130,26.0,44,8,2,6,17,27,78.80000000000001,25.781377871448456
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,6,5.111111111111111,1150,161,32.2,44,11,0,11,17,27,88.60000000000001,25.723789808449474
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,7,5.111111111111111,1150,23,4.6000000000000005,44,3,0,3,17,27,160.4,24.6612467460081
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,8,5.111111111111111,1150,80,16.0,44,6,3,3,17,27,60.400000000000006,26.084028691226308
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,9,5.111111111111111,1150,31,6.2,44,2,0,2,17,27,210.20000000000002,22.569132468201264
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,10,5.111111111111111,1150,11,2.2,44,3,0,3,17,27,213.20000000000002,26.43849194384484
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,11,5.111111111111111,1150,102,20.400000000000002,44,7,1,6,17,27,86.2,28.036145553708156
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,12,5.111111111111111,1150,33,6.6000000000000005,44,2,1,1,17,27,83.60000000000001,21.826739891848252
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,13,5.111111111111111,1150,18,3.6,44,3,1,2,17,27,87.80000000000001,26.61257086857318
dual_phase_baseline,dual_phase_baseline/seed4_8_tenExpl,14,5.111111111111111,1150,20,4.0,44,2,1,1,17,27,85.80000000000001,29.887284545334424
dual_phase_baseline,dual_phase_baseline/seed4_9,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline,dual_phase_baseline/seed4_9,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline,dual_phase_baseline/seed4_9,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline,dual_phase_baseline/seed4_9,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline,dual_phase_baseline/seed4_9,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline,dual_phase_baseline/seed4_9,5,5.111111111111111,1150,44,8.8,44,4,0,4,17,27,213.20000000000002,20.877728739547834
dual_phase_baseline,dual_phase_baseline/seed4_9,6,5.111111111111111,1150,105,21.0,44,7,1,6,17,27,86.2,25.153834591361843
dual_phase_baseline,dual_phase_baseline/seed4_9,7,5.111111111111111,1150,618,123.60000000000001,44,25,2,23,17,27,79.2,5.157726627753172
dual_phase_baseline,dual_phase_baseline/seed4_9,8,5.111111111111111,1150,32,6.4,44,4,2,2,17,27,83.0,28.18680715357884
dual_phase_baseline,dual_phase_baseline/seed4_9,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.09780089269648
dual_phase_baseline,dual_phase_baseline/seed5_2,0,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.906070532350732
dual_phase_baseline,dual_phase_baseline/seed5_2,1,5.111111111111111,1150,33,6.6000000000000005,44,2,0,2,17,27,210.20000000000002,23.292959411232438
dual_phase_baseline,dual_phase_baseline/seed5_2,2,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.55187782740389
dual_phase_baseline,dual_phase_baseline/seed5_2,3,5.111111111111111,1150,54,10.8,44,6,0,6,17,27,160.20000000000002,21.21733018062771
dual_phase_baseline,dual_phase_baseline/seed5_2,4,5.111111111111111,1150,9,1.8,44,4,0,4,17,27,177.60000000000002,31.91493868770383
dual_phase_baseline,dual_phase_baseline/seed5_2,5,5.111111111111111,1150,162,32.4,44,7,4,3,17,27,70.60000000000001,24.284154698640677
dual_phase_baseline,dual_phase_baseline/seed5_2,6,5.111111111111111,1150,44,8.8,44,4,1,3,17,27,84.2,29.09154580947709
dual_phase_baseline,dual_phase_baseline/seed5_2,7,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,89.4,27.511253886650767
dual_phase_baseline,dual_phase_baseline/seed5_2,8,5.111111111111111,1150,40,8.0,44,3,2,1,17,27,82.0,24.729269025468533
dual_phase_baseline,dual_phase_baseline/seed5_2,9,5.111111111111111,1150,9,1.8,44,2,1,1,17,27,88.4,32.30468385091817
dual_phase_baseline,dual_phase_baseline/seed5_2,10,5.111111111111111,1150,26,5.2,44,2,1,1,17,27,84.60000000000001,28.823171198729323
dual_phase_baseline,dual_phase_baseline/seed5_2,11,5.111111111111111,1150,44,8.8,44,3,2,1,17,27,81.60000000000001,24.45305806127797
dual_phase_baseline,dual_phase_baseline/seed7_1,0,5.111111111111111,1150,79,15.8,44,6,0,6,17,27,200.0,28.356248553388138
dual_phase_baseline,dual_phase_baseline/seed7_1,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,88.80000000000001,28.164378430923623
dual_phase_baseline,dual_phase_baseline/seed7_1,2,5.111111111111111,1150,7,1.4000000000000001,44,1,0,1,17,27,200.20000000000002,26.663519617943997
dual_phase_baseline,dual_phase_baseline/seed7_1,3,5.111111111111111,1150,38,7.6000000000000005,44,5,1,4,17,27,60.400000000000006,27.02102003071666
dual_phase_baseline,dual_phase_baseline/seed7_1,4,5.111111111111111,1150,82,16.400000000000002,44,6,0,6,17,27,200.4,24.653708117714928
dual_phase_baseline,dual_phase_baseline/seed7_1,5,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.138537878059935
dual_phase_baseline,dual_phase_baseline/seed7_1,6,5.111111111111111,1150,98,19.6,44,6,2,4,17,27,82.0,25.99103653647737
dual_phase_baseline,dual_phase_baseline/seed7_1,7,5.111111111111111,1150,23,4.6000000000000005,44,3,0,3,17,27,127.80000000000001,25.478438041784738
dual_phase_baseline,dual_phase_baseline/seed7_1,8,5.111111111111111,1150,18,3.6,44,5,2,3,17,27,76.2,26.93619662971544
dual_phase_baseline,dual_phase_baseline/seed7_1,9,5.111111111111111,1150,88,17.6,44,6,3,3,17,27,77.0,23.537418719355916
dual_phase_baseline,dual_phase_baseline/seed8_1,0,5.111111111111111,1150,53,10.600000000000001,44,5,0,5,17,27,160.20000000000002,21.587636480292538
dual_phase_baseline,dual_phase_baseline/seed8_1,1,5.111111111111111,1150,26,5.2,44,1,0,1,17,27,161.4,26.78316564415268
dual_phase_baseline,dual_phase_baseline/seed8_1,2,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.87121463473008
dual_phase_baseline,dual_phase_baseline/seed8_1,3,5.111111111111111,1150,52,10.4,44,5,0,5,17,27,163.0,26.0303538561762
dual_phase_baseline,dual_phase_baseline/seed8_1,4,5.111111111111111,1150,53,10.600000000000001,44,5,0,5,17,27,160.4,22.849581324941298
dual_phase_baseline,dual_phase_baseline/seed8_1,5,5.111111111111111,1150,93,18.6,44,4,0,4,17,27,208.8,28.70153783341561
dual_phase_baseline,dual_phase_baseline/seed8_1,6,5.111111111111111,1150,211,42.2,44,14,3,11,17,27,74.0,23.8321639049224
dual_phase_baseline,dual_phase_baseline/seed8_1,7,5.111111111111111,1150,48,9.600000000000001,44,4,2,2,17,27,75.4,22.712529899519193
dual_phase_baseline,dual_phase_baseline/seed8_1,8,5.111111111111111,1150,54,10.8,44,5,2,3,17,27,76.2,22.772127153789285
dual_phase_baseline,dual_phase_baseline/seed8_1,9,5.111111111111111,1150,75,15.0,44,3,0,3,17,27,213.4,24.19145725180236
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,5,5.111111111111111,1150,169,33.800000000000004,44,8,4,4,17,27,69.2,26.61660954990984
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,6,5.111111111111111,1150,127,25.400000000000002,44,7,0,7,17,27,160.4,29.575739633431116
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,7,5.111111111111111,1150,114,22.8,44,8,2,6,17,27,76.2,23.283305969670835
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,8,5.111111111111111,1150,16,3.2,44,2,0,2,17,27,160.20000000000002,29.012425232522887
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.779610616257912
dual_phase_baseline_priors,dual_phase_baseline_priors/seed4_1,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.75354779365842
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,5,5.111111111111111,1150,62,12.4,44,4,0,4,17,27,213.0,22.099560226788327
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,6,5.111111111111111,1150,95,19.0,44,5,0,5,17,27,207.60000000000002,27.113184990832316
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,23.883806419024552
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,8,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.4638150428408
dual_phase_baseline_time,dual_phase_baseline_time/seed4_1,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.374792628720687
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,5,5.111111111111111,1150,73,14.600000000000001,44,4,0,4,17,27,210.0,23.063979923252226
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,6,5.111111111111111,1150,93,18.6,44,7,2,5,17,27,76.2,24.54583048014852
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,7,5.111111111111111,1150,10,2.0,44,1,1,0,17,27,76.2,26.86883005860205
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,8,5.111111111111111,1150,69,13.8,44,7,3,4,17,27,76.2,27.27459987245166
dual_phase_baseline_time,dual_phase_baseline_time/seed4_2,9,5.111111111111111,1150,8,1.6,44,2,1,1,17,27,76.4,26.070141037755715
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,5,5.111111111111111,1150,64,12.8,44,4,0,4,17,27,213.0,22.62188292833411
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,6,5.111111111111111,1150,106,21.200000000000003,44,5,0,5,17,27,205.60000000000002,24.502175667414537
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,22.343579267349547
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,8,5.111111111111111,1150,1,0.2,44,1,0,1,17,27,89.80000000000001,27.452765473896164
dual_phase_baseline_time,dual_phase_baseline_time/seed4_3,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.227491883685687
dual_phase_baseline_time,dual_phase_baseline_time/seed4_4,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.783749185804588
dual_phase_baseline_time,dual_phase_baseline_time/seed4_4,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.770086495743037
dual_phase_baseline_time,dual_phase_baseline_time/seed4_4,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683212080694
dual_phase_baseline_time,dual_phase_baseline_time/seed4_4,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046668427
dual_phase_baseline_time,dual_phase_baseline_time/seed4_4,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.47767525425661
