final_P,max_Wt,wt_overflow,paa_frac_out_of_band,max_viscosity,visc_exceed,yield_kg,yield_gated,pivot_h,pivot_step,pivot_crossed,bm_max,bm_at_pivot,pivot_bm_threshold,arm,seed,starve_decisions,delay_h,handover_h,recipe_yield,recipe_yield_gated,recipe_pivot_h,delta_yield,delta_yield_gated
29.319174124303885,112226.53943929708,False,0.0217391304347826,78.02757513893347,False,4001.6304401346106,4001.6304401346106,70.0,14,1,2351.276147312068,1399.8932912896798,1349.0,time,700003,4,20.0,80.0,3473.361916637555,3473.361916637555,70.0,528.2685234970554,528.2685234970554
26.94552510264087,104760.25655749458,False,0.0217391304347826,75.23648729242448,False,3473.361916637555,3473.361916637555,70.0,14,1,2124.633480693666,1399.8932912896798,1349.0,recipe,700003,4,20.0,80.0,3473.361916637555,3473.361916637555,70.0,0.0,0.0
27.24713802447319,111782.1252799216,False,0.0243478260869565,84.23809636850172,False,3757.4016230616303,3757.4016230616303,60.0,12,1,2528.100131457707,1410.0837176737548,1349.0,dual,700004,4,20.0,80.0,3187.642175805806,3187.642175805806,60.0,569.7594472558244,569.7594472558244
26.538189038334306,110352.21238012017,False,0.0243478260869565,81.69511393119883,False,3620.3730859423417,3620.3730859423417,60.0,12,1,2351.9875788873787,1410.0837176737548,1349.0,time,700004,4,20.0,80.0,3187.642175805806,3187.642175805806,60.0,432.73091013653584,432.73091013653584
24.83898809695104,101013.45229122696,False,0.0243478260869565,79.27886942300972,False,3187.642175805806,3187.642175805806,60.0,12,1,2255.195748284138,1410.0837176737548,1349.0,recipe,700004,4,20.0,80.0,3187.642175805806,3187.642175805806,60.0,0.0,0.0
26.664747359518486,105806.97464894775,False,0.0,99.55407739693094,False,3579.876360802324,3579.876360802324,60.0,12,1,3021.1093987050303,1357.3802653696232,1349.0,dual,700005,4,20.0,80.0,4058.863334770665,4058.863334770665,60.0,-478.9869739683404,-478.9869739683404
36.14478955343008,108145.68677805284,False,0.0,87.31289438017821,False,4766.7055115540115,4766.7055115540115,60.0,12,1,2712.326114971803,1357.3802653696232,1349.0,time,700005,4,20.0,80.0,4058.863334770665,4058.863334770665,60.0,707.842176783347,707.842176783347
32.99395881985792,99879.03786937182,False,0.0,83.68016528139871,False,4058.863334770665,4058.863334770665,60.0,12,1,2385.140595341044,1357.3802653696232,1349.0,recipe,700005,4,20.0,80.0,4058.863334770665,4058.863334770665,60.0,0.0,0.0
31.164124040819296,107891.20416557658,False,0.0,91.57404097010664,False,4213.90683327605,4213.90683327605,60.0,12,1,2824.2587056062584,1395.3110839330366,1349.0,dual,700006,4,20.0,80.0,3927.7644262496297,3927.7644262496297,60.0,286.1424070264202,286.1424070264202
33.84898083017734,108909.547558041,False,0.0,85.75477170363642,False,4606.534379641953,4606.534379641953,60.0,12,1,2575.1537440114266,1395.3110839330366,1349.0,time,700006,4,20.0,80.0,3927.7644262496297,3927.7644262496297,60.0,678.7699533923233,678.7699533923233
30.93392437795214,99096.65957246225,False,0.0,81.96139959474824,False,3927.7644262496297,3927.7644262496297,60.0,12,1,2340.757090996603,1395.3110839330366,1349.0,recipe,700006,4,20.0,80.0,3927.7644262496297,3927.7644262496297,60.0,0.0,0.0
28.17343546127242,110567.92793051172,False,0.0,85.01433757060434,False,3881.555779919331,3881.555779919331,60.0,12,1,2598.623531140533,1408.5477995300057,1349.0,dual,700007,4,20.0,80.0,3310.264541819155,3310.264541819155,60.0,571.2912381001765,571.2912381001765
27.9394353956591,109758.03670574614,False,0.0,82.54027261217949,False,3812.489558885756,3812.489558885756,60.0,12,1,2394.7873996281833,1408.5477995300057,1349.0,time,700007,4,20.0,80.0,3310.264541819155,3310.264541819155,60.0,502.22501706660114,502.22501706660114
25.838700891232634,100374.07293601436,False,0.0,79.77446486739483,False,3310.264541819155,3310.264541819155,60.0,12,1,2277.314110905213,1408.5477995300057,1349.0,recipe,700007,4,20.0,80.0,3310.264541819155,3310.264541819155,60.0,0.0,0.0
27.498191247356168,114641.7176119078,False,0.0243478260869565,79.15339735315624,False,3872.899918327839,3872.899918327839,70.0,14,1,2418.8525212573277,1392.8285615279383,1349.0,dual,700008,4,20.0,80.0,3254.2614938244096,3254.2614938244096,70.0,618.6384245034292,618.6384245034292
